transaction_id,items
2764,"[np.str_('Butter'), np.str_('Detergent'), np.str_('Juice'), np.str_('Tea')]"
2765,"[np.str_('Apple'), np.str_('Juice')]"
2766,"[np.str_('Croissant'), np.str_('Milk'), np.str_('Pork'), np.str_('Tomato')]"
2767,"[np.str_('Banana'), np.str_('Cheese'), np.str_('Orange'), np.str_('Toilet Paper'), np.str_('Yogurt')]"
2768,"[np.str_('Bagel'), np.str_('Carrot'), np.str_('Croissant'), np.str_('Detergent'), np.str_('Shampoo')]"
2769,"[np.str_('Beef'), np.str_('Lettuce'), np.str_('Soda')]"
2770,"[np.str_('Coffee'), np.str_('Shampoo'), np.str_('Tea'), np.str_('Water')]"
2771,"[np.str_('Apple'), np.str_('Chicken'), np.str_('Eggs'), np.str_('Shampoo'), np.str_('Soap'), np.str_('Toilet Paper'), np.str_('Yogurt')]"
2772,"[np.str_('Bagel'), np.str_('Banana'), np.str_('Yogurt')]"
2773,"[np.str_('Banana'), np.str_('Beef'), np.str_('Cake')]"
2774,"[np.str_('Bread'), np.str_('Cheese'), np.str_('Croissant'), np.str_('Fish'), np.str_('Orange'), np.str_('Pork'), np.str_('Tea')]"
2775,"[np.str_('Chicken'), np.str_('Juice'), np.str_('Orange')]"
2776,"[np.str_('Chicken'), np.str_('Tea')]"
2777,"[np.str_('Bagel'), np.str_('Cheese'), np.str_('Eggs')]"
2778,"[np.str_('Apple'), np.str_('Cheese'), np.str_('Eggs'), np.str_('Fish'), np.str_('Shampoo'), np.str_('Toothpaste')]"
2779,"[np.str_('Apple'), np.str_('Banana'), np.str_('Butter'), np.str_('Fish'), np.str_('Juice'), np.str_('Lettuce'), np.str_('Pork')]"
2780,"[np.str_('Pork'), np.str_('Yogurt')]"
2781,"[np.str_('Banana'), np.str_('Beef'), np.str_('Chicken'), np.str_('Croissant'), np.str_('Fish'), np.str_('Milk')]"
2782,"[np.str_('Bagel'), np.str_('Shampoo'), np.str_('Tea'), np.str_('Toothpaste')]"
2783,"[np.str_('Eggs'), np.str_('Toilet Paper')]"
2784,"[np.str_('Banana'), np.str_('Cheese'), np.str_('Juice')]"
2785,"[np.str_('Detergent'), np.str_('Milk'), np.str_('Toilet Paper')]"
2786,"[np.str_('Bagel'), np.str_('Beef'), np.str_('Detergent'), np.str_('Juice'), np.str_('Lettuce'), np.str_('Potato'), np.str_('Yogurt')]"
2787,"[np.str_('Cake'), np.str_('Coffee'), np.str_('Pork'), np.str_('Potato'), np.str_('Shampoo'), np.str_('Toilet Paper')]"
2788,"[np.str_('Beef'), np.str_('Cake'), np.str_('Carrot'), np.str_('Fish'), np.str_('Orange'), np.str_('Tomato'), np.str_('Yogurt')]"
2789,"[np.str_('Apple'), np.str_('Beef'), np.str_('Cake'), np.str_('Chicken'), np.str_('Coffee'), np.str_('Lettuce'), np.str_('Milk')]"
2790,"[np.str_('Fish'), np.str_('Lettuce'), np.str_('Toilet Paper'), np.str_('Tomato'), np.str_('Yogurt')]"
2791,"[np.str_('Bagel'), np.str_('Bread'), np.str_('Carrot'), np.str_('Croissant'), np.str_('Orange')]"
2792,"[np.str_('Croissant'), np.str_('Detergent'), np.str_('Potato'), np.str_('Shampoo')]"
2793,"[np.str_('Bread'), np.str_('Eggs'), np.str_('Shampoo'), np.str_('Soda'), np.str_('Toilet Paper'), np.str_('Toothpaste')]"
2794,"[np.str_('Apple'), np.str_('Beef'), np.str_('Cake'), np.str_('Orange'), np.str_('Potato'), np.str_('Yogurt')]"
2795,"[np.str_('Lettuce'), np.str_('Pork'), np.str_('Potato'), np.str_('Tomato'), np.str_('Toothpaste')]"
2796,"[np.str_('Beef'), np.str_('Carrot'), np.str_('Detergent'), np.str_('Eggs'), np.str_('Soap'), np.str_('Water')]"
2797,"[np.str_('Butter'), np.str_('Detergent'), np.str_('Pork'), np.str_('Tomato')]"
2798,"[np.str_('Bagel'), np.str_('Croissant'), np.str_('Eggs'), np.str_('Soap'), np.str_('Tea')]"
2799,"[np.str_('Banana'), np.str_('Eggs'), np.str_('Juice'), np.str_('Orange'), np.str_('Shampoo'), np.str_('Soap'), np.str_('Water')]"
2800,"[np.str_('Milk'), np.str_('Soda'), np.str_('Yogurt')]"
2801,"[np.str_('Bagel'), np.str_('Cake'), np.str_('Detergent'), np.str_('Toilet Paper')]"
2802,"[np.str_('Apple'), np.str_('Coffee'), np.str_('Detergent'), np.str_('Juice'), np.str_('Potato'), np.str_('Toilet Paper'), np.str_('Water')]"
2803,"[np.str_('Bagel'), np.str_('Bread')]"
2804,"[np.str_('Chicken'), np.str_('Soap')]"
2805,"[np.str_('Coffee'), np.str_('Lettuce'), np.str_('Shampoo'), np.str_('Toothpaste')]"
2806,"[np.str_('Chicken'), np.str_('Croissant'), np.str_('Detergent'), np.str_('Milk'), np.str_('Orange'), np.str_('Shampoo')]"
2807,"[np.str_('Detergent'), np.str_('Orange'), np.str_('Toothpaste'), np.str_('Yogurt')]"
2808,"[np.str_('Bagel'), np.str_('Banana'), np.str_('Cake'), np.str_('Cheese'), np.str_('Orange'), np.str_('Soap'), np.str_('Tomato')]"
2809,"[np.str_('Beef'), np.str_('Butter'), np.str_('Coffee'), np.str_('Orange'), np.str_('Shampoo'), np.str_('Toilet Paper')]"
2810,"[np.str_('Cake'), np.str_('Lettuce'), np.str_('Milk'), np.str_('Soda')]"
2811,"[np.str_('Beef'), np.str_('Fish'), np.str_('Milk')]"
2812,"[np.str_('Bagel'), np.str_('Carrot')]"
2813,"[np.str_('Banana'), np.str_('Lettuce'), np.str_('Orange')]"
2814,"[np.str_('Bagel'), np.str_('Butter'), np.str_('Eggs'), np.str_('Juice'), np.str_('Soda'), np.str_('Tomato'), np.str_('Yogurt')]"
2815,"[np.str_('Banana'), np.str_('Carrot'), np.str_('Milk'), np.str_('Soap'), np.str_('Tea')]"
2816,"[np.str_('Cake'), np.str_('Chicken'), np.str_('Eggs'), np.str_('Lettuce'), np.str_('Potato'), np.str_('Soda')]"
2817,"[np.str_('Cheese'), np.str_('Water')]"
2818,"[np.str_('Bagel'), np.str_('Bread'), np.str_('Juice'), np.str_('Soda')]"
2819,"[np.str_('Apple'), np.str_('Carrot'), np.str_('Coffee'), np.str_('Potato'), np.str_('Soda'), np.str_('Tea'), np.str_('Water')]"
2820,"[np.str_('Apple'), np.str_('Chicken'), np.str_('Eggs'), np.str_('Soap'), np.str_('Tomato')]"
2821,"[np.str_('Banana'), np.str_('Cheese'), np.str_('Chicken'), np.str_('Juice'), np.str_('Pork'), np.str_('Toilet Paper')]"
2822,"[np.str_('Banana'), np.str_('Bread'), np.str_('Coffee'), np.str_('Fish'), np.str_('Juice'), np.str_('Potato')]"
2823,"[np.str_('Coffee'), np.str_('Orange')]"
2824,"[np.str_('Apple'), np.str_('Cheese'), np.str_('Tomato'), np.str_('Yogurt')]"
2825,"[np.str_('Bagel'), np.str_('Beef'), np.str_('Bread'), np.str_('Fish'), np.str_('Juice')]"
2826,"[np.str_('Pork'), np.str_('Potato')]"
2827,"[np.str_('Apple'), np.str_('Carrot'), np.str_('Detergent')]"
2828,"[np.str_('Carrot'), np.str_('Fish'), np.str_('Milk')]"
2829,"[np.str_('Apple'), np.str_('Carrot'), np.str_('Pork'), np.str_('Tomato')]"
2830,"[np.str_('Bagel'), np.str_('Carrot'), np.str_('Juice'), np.str_('Soda'), np.str_('Tomato'), np.str_('Toothpaste')]"
2831,"[np.str_('Cake'), np.str_('Toilet Paper')]"
2832,"[np.str_('Bread'), np.str_('Orange'), np.str_('Toothpaste'), np.str_('Yogurt')]"
2833,"[np.str_('Detergent'), np.str_('Tea'), np.str_('Toothpaste'), np.str_('Water')]"
2834,"[np.str_('Banana'), np.str_('Bread'), np.str_('Chicken'), np.str_('Croissant'), np.str_('Eggs'), np.str_('Yogurt')]"
2835,"[np.str_('Butter'), np.str_('Fish'), np.str_('Potato'), np.str_('Shampoo'), np.str_('Soda'), np.str_('Toothpaste')]"
2836,"[np.str_('Eggs'), np.str_('Milk'), np.str_('Potato'), np.str_('Soda'), np.str_('Toothpaste'), np.str_('Water')]"
2837,"[np.str_('Carrot'), np.str_('Cheese'), np.str_('Lettuce'), np.str_('Tea'), np.str_('Water')]"
2838,"[np.str_('Cheese'), np.str_('Chicken'), np.str_('Lettuce')]"
2839,"[np.str_('Cake'), np.str_('Fish'), np.str_('Orange'), np.str_('Potato'), np.str_('Shampoo')]"
2840,"[np.str_('Bagel'), np.str_('Banana'), np.str_('Bread'), np.str_('Coffee'), np.str_('Eggs'), np.str_('Orange'), np.str_('Yogurt')]"
2841,"[np.str_('Bagel'), np.str_('Orange'), np.str_('Pork'), np.str_('Tea')]"
2842,"[np.str_('Banana'), np.str_('Beef'), np.str_('Cake'), np.str_('Coffee'), np.str_('Shampoo'), np.str_('Soap')]"
2843,"[np.str_('Apple'), np.str_('Bagel'), np.str_('Butter'), np.str_('Cake'), np.str_('Carrot'), np.str_('Croissant'), np.str_('Juice')]"
2844,"[np.str_('Bagel'), np.str_('Coffee'), np.str_('Detergent'), np.str_('Pork'), np.str_('Soap'), np.str_('Yogurt')]"
2845,"[np.str_('Bread'), np.str_('Fish'), np.str_('Toilet Paper'), np.str_('Tomato')]"
2846,"[np.str_('Bagel'), np.str_('Soap'), np.str_('Tea')]"
2847,"[np.str_('Apple'), np.str_('Coffee')]"
2848,"[np.str_('Bagel'), np.str_('Water'), np.str_('Yogurt')]"
2849,"[np.str_('Chicken'), np.str_('Croissant'), np.str_('Lettuce'), np.str_('Toothpaste')]"
2850,"[np.str_('Eggs'), np.str_('Orange')]"
2851,"[np.str_('Banana'), np.str_('Cheese'), np.str_('Eggs'), np.str_('Pork')]"
2852,"[np.str_('Apple'), np.str_('Beef'), np.str_('Bread'), np.str_('Coffee'), np.str_('Pork'), np.str_('Potato'), np.str_('Tea')]"
2853,"[np.str_('Cake'), np.str_('Tomato')]"
2854,"[np.str_('Butter'), np.str_('Cheese'), np.str_('Juice'), np.str_('Potato')]"
2855,"[np.str_('Carrot'), np.str_('Lettuce'), np.str_('Pork')]"
2856,"[np.str_('Banana'), np.str_('Water')]"
2857,"[np.str_('Apple'), np.str_('Bread'), np.str_('Butter'), np.str_('Carrot'), np.str_('Detergent')]"
2858,"[np.str_('Apple'), np.str_('Carrot'), np.str_('Cheese'), np.str_('Detergent'), np.str_('Toothpaste')]"
2859,"[np.str_('Eggs'), np.str_('Pork'), np.str_('Tomato'), np.str_('Water')]"
2860,"[np.str_('Bagel'), np.str_('Butter'), np.str_('Lettuce'), np.str_('Milk'), np.str_('Toothpaste')]"
2861,"[np.str_('Banana'), np.str_('Beef'), np.str_('Bread'), np.str_('Fish'), np.str_('Orange'), np.str_('Water'), np.str_('Yogurt')]"
2862,"[np.str_('Bagel'), np.str_('Carrot')]"
2863,"[np.str_('Butter'), np.str_('Detergent'), np.str_('Fish'), np.str_('Lettuce'), np.str_('Milk'), np.str_('Shampoo'), np.str_('Tea')]"
2864,"[np.str_('Beef'), np.str_('Carrot'), np.str_('Cheese'), np.str_('Toilet Paper')]"
2865,"[np.str_('Beef'), np.str_('Juice'), np.str_('Orange'), np.str_('Soda'), np.str_('Toilet Paper'), np.str_('Toothpaste')]"
2866,"[np.str_('Eggs'), np.str_('Milk')]"
2867,"[np.str_('Banana'), np.str_('Fish'), np.str_('Lettuce'), np.str_('Tea'), np.str_('Toothpaste')]"
2868,"[np.str_('Croissant'), np.str_('Fish'), np.str_('Toilet Paper'), np.str_('Toothpaste')]"
2869,"[np.str_('Apple'), np.str_('Bagel'), np.str_('Banana'), np.str_('Chicken'), np.str_('Eggs'), np.str_('Pork'), np.str_('Toothpaste')]"
2870,"[np.str_('Butter'), np.str_('Juice'), np.str_('Potato'), np.str_('Soap'), np.str_('Soda'), np.str_('Tea'), np.str_('Yogurt')]"
2871,"[np.str_('Bread'), np.str_('Cheese'), np.str_('Chicken'), np.str_('Lettuce'), np.str_('Milk'), np.str_('Shampoo'), np.str_('Soap')]"
2872,"[np.str_('Apple'), np.str_('Coffee'), np.str_('Croissant'), np.str_('Potato'), np.str_('Tomato')]"
2873,"[np.str_('Bagel'), np.str_('Carrot'), np.str_('Coffee'), np.str_('Croissant'), np.str_('Juice'), np.str_('Soap')]"
2874,"[np.str_('Banana'), np.str_('Butter'), np.str_('Cake'), np.str_('Eggs'), np.str_('Toothpaste')]"
2875,"[np.str_('Beef'), np.str_('Cake'), np.str_('Cheese'), np.str_('Chicken'), np.str_('Croissant'), np.str_('Lettuce'), np.str_('Orange')]"
2876,"[np.str_('Beef'), np.str_('Chicken'), np.str_('Milk'), np.str_('Soap'), np.str_('Water')]"
2877,"[np.str_('Bagel'), np.str_('Bread'), np.str_('Detergent'), np.str_('Eggs'), np.str_('Toilet Paper'), np.str_('Toothpaste')]"
2878,"[np.str_('Chicken'), np.str_('Juice')]"
2879,"[np.str_('Orange'), np.str_('Potato'), np.str_('Toilet Paper'), np.str_('Tomato')]"
2880,"[np.str_('Croissant'), np.str_('Eggs'), np.str_('Soda'), np.str_('Tea'), np.str_('Toothpaste'), np.str_('Water'), np.str_('Yogurt')]"
2881,"[np.str_('Banana'), np.str_('Carrot'), np.str_('Orange'), np.str_('Soda'), np.str_('Toothpaste')]"
2882,"[np.str_('Apple'), np.str_('Cheese'), np.str_('Orange'), np.str_('Toothpaste'), np.str_('Yogurt')]"
2883,"[np.str_('Banana'), np.str_('Bread'), np.str_('Croissant'), np.str_('Soap')]"
2884,"[np.str_('Bagel'), np.str_('Bread'), np.str_('Eggs'), np.str_('Toilet Paper')]"
2885,"[np.str_('Cheese'), np.str_('Soap')]"
2886,"[np.str_('Coffee'), np.str_('Potato'), np.str_('Tomato'), np.str_('Toothpaste')]"
2887,"[np.str_('Cheese'), np.str_('Toothpaste')]"
2888,"[np.str_('Bread'), np.str_('Orange'), np.str_('Water')]"
2889,"[np.str_('Bagel'), np.str_('Beef'), np.str_('Cake'), np.str_('Carrot'), np.str_('Milk')]"
2890,"[np.str_('Bagel'), np.str_('Cake'), np.str_('Coffee'), np.str_('Water'), np.str_('Yogurt')]"
2891,"[np.str_('Apple'), np.str_('Bagel'), np.str_('Butter'), np.str_('Coffee'), np.str_('Lettuce'), np.str_('Toothpaste')]"
2892,"[np.str_('Eggs'), np.str_('Juice'), np.str_('Pork'), np.str_('Toilet Paper'), np.str_('Tomato'), np.str_('Toothpaste')]"
2893,"[np.str_('Pork'), np.str_('Tomato')]"
2894,"[np.str_('Juice'), np.str_('Tomato'), np.str_('Water')]"
2895,"[np.str_('Banana'), np.str_('Carrot'), np.str_('Cheese'), np.str_('Lettuce'), np.str_('Soda')]"
2896,"[np.str_('Banana'), np.str_('Beef'), np.str_('Coffee'), np.str_('Eggs'), np.str_('Potato'), np.str_('Water')]"
2897,"[np.str_('Banana'), np.str_('Fish'), np.str_('Milk'), np.str_('Toilet Paper'), np.str_('Toothpaste')]"
2898,"[np.str_('Cake'), np.str_('Carrot'), np.str_('Eggs'), np.str_('Lettuce'), np.str_('Orange')]"
2899,"[np.str_('Beef'), np.str_('Fish'), np.str_('Soap')]"
2900,"[np.str_('Cake'), np.str_('Coffee'), np.str_('Eggs')]"
2901,"[np.str_('Butter'), np.str_('Cheese'), np.str_('Tomato')]"
2902,"[np.str_('Bread'), np.str_('Cheese'), np.str_('Coffee'), np.str_('Fish'), np.str_('Orange'), np.str_('Soap'), np.str_('Toilet Paper')]"
2903,"[np.str_('Apple'), np.str_('Banana'), np.str_('Bread'), np.str_('Detergent'), np.str_('Eggs'), np.str_('Soap')]"
2904,"[np.str_('Coffee'), np.str_('Juice'), np.str_('Orange'), np.str_('Shampoo'), np.str_('Soda')]"
2905,"[np.str_('Bread'), np.str_('Croissant'), np.str_('Water')]"
2906,"[np.str_('Bagel'), np.str_('Bread'), np.str_('Lettuce'), np.str_('Tomato'), np.str_('Yogurt')]"
2907,"[np.str_('Apple'), np.str_('Beef'), np.str_('Cake'), np.str_('Cheese'), np.str_('Chicken'), np.str_('Pork'), np.str_('Shampoo')]"
2908,"[np.str_('Bagel'), np.str_('Butter'), np.str_('Cheese'), np.str_('Lettuce'), np.str_('Pork'), np.str_('Potato'), np.str_('Water')]"
2909,"[np.str_('Beef'), np.str_('Eggs'), np.str_('Orange'), np.str_('Soda')]"
2910,"[np.str_('Milk'), np.str_('Tea')]"
2911,"[np.str_('Lettuce'), np.str_('Milk'), np.str_('Tomato'), np.str_('Toothpaste')]"
2912,"[np.str_('Carrot'), np.str_('Juice'), np.str_('Tea'), np.str_('Yogurt')]"
2913,"[np.str_('Banana'), np.str_('Butter'), np.str_('Tea'), np.str_('Toilet Paper'), np.str_('Tomato')]"
2914,"[np.str_('Apple'), np.str_('Butter'), np.str_('Orange')]"
2915,"[np.str_('Cheese'), np.str_('Fish'), np.str_('Shampoo')]"
2916,"[np.str_('Bread'), np.str_('Coffee'), np.str_('Eggs'), np.str_('Juice'), np.str_('Soda'), np.str_('Toilet Paper')]"
2917,"[np.str_('Apple'), np.str_('Potato'), np.str_('Soda'), np.str_('Toilet Paper'), np.str_('Water')]"
2918,"[np.str_('Apple'), np.str_('Banana'), np.str_('Potato')]"
2919,"[np.str_('Cake'), np.str_('Soap')]"
2920,"[np.str_('Juice'), np.str_('Potato')]"
2921,"[np.str_('Carrot'), np.str_('Orange')]"
2922,"[np.str_('Bagel'), np.str_('Bread'), np.str_('Cheese'), np.str_('Lettuce'), np.str_('Orange'), np.str_('Tomato'), np.str_('Water')]"
2923,"[np.str_('Apple'), np.str_('Soap')]"
2924,"[np.str_('Beef'), np.str_('Detergent'), np.str_('Lettuce'), np.str_('Potato'), np.str_('Toilet Paper'), np.str_('Water')]"
2925,"[np.str_('Banana'), np.str_('Croissant'), np.str_('Detergent'), np.str_('Eggs'), np.str_('Lettuce'), np.str_('Potato'), np.str_('Toilet Paper')]"
2926,"[np.str_('Beef'), np.str_('Carrot'), np.str_('Fish'), np.str_('Lettuce'), np.str_('Shampoo'), np.str_('Tea'), np.str_('Tomato')]"
2927,"[np.str_('Lettuce'), np.str_('Tea')]"
2928,"[np.str_('Coffee'), np.str_('Pork'), np.str_('Toothpaste')]"
2929,"[np.str_('Banana'), np.str_('Coffee'), np.str_('Croissant'), np.str_('Tea')]"
2930,"[np.str_('Eggs'), np.str_('Lettuce'), np.str_('Pork'), np.str_('Soda')]"
2931,"[np.str_('Beef'), np.str_('Tomato')]"
2932,"[np.str_('Butter'), np.str_('Carrot'), np.str_('Chicken'), np.str_('Fish'), np.str_('Shampoo'), np.str_('Tea'), np.str_('Water')]"
2933,"[np.str_('Beef'), np.str_('Croissant'), np.str_('Fish'), np.str_('Lettuce'), np.str_('Shampoo'), np.str_('Toilet Paper'), np.str_('Tomato')]"
2934,"[np.str_('Potato'), np.str_('Soda')]"
2935,"[np.str_('Butter'), np.str_('Coffee'), np.str_('Croissant'), np.str_('Soda'), np.str_('Toothpaste'), np.str_('Water')]"
2936,"[np.str_('Cheese'), np.str_('Juice'), np.str_('Potato'), np.str_('Shampoo'), np.str_('Tomato'), np.str_('Water')]"
2937,"[np.str_('Chicken'), np.str_('Fish'), np.str_('Juice'), np.str_('Lettuce'), np.str_('Tea'), np.str_('Toilet Paper')]"
2938,"[np.str_('Detergent'), np.str_('Eggs'), np.str_('Tomato'), np.str_('Yogurt')]"
2939,"[np.str_('Bread'), np.str_('Butter'), np.str_('Chicken'), np.str_('Juice'), np.str_('Orange'), np.str_('Potato'), np.str_('Tomato')]"
2940,"[np.str_('Apple'), np.str_('Bread'), np.str_('Coffee')]"
2941,"[np.str_('Apple'), np.str_('Cake'), np.str_('Cheese'), np.str_('Chicken'), np.str_('Juice')]"
2942,"[np.str_('Bagel'), np.str_('Cake'), np.str_('Croissant'), np.str_('Lettuce'), np.str_('Orange'), np.str_('Soap')]"
2943,"[np.str_('Bagel'), np.str_('Beef'), np.str_('Detergent'), np.str_('Soda')]"
2944,"[np.str_('Beef'), np.str_('Coffee'), np.str_('Croissant'), np.str_('Soap')]"
2945,"[np.str_('Bagel'), np.str_('Beef'), np.str_('Fish'), np.str_('Milk'), np.str_('Potato'), np.str_('Tea')]"
2946,"[np.str_('Beef'), np.str_('Butter'), np.str_('Cake'), np.str_('Carrot'), np.str_('Cheese'), np.str_('Toothpaste')]"
2947,"[np.str_('Chicken'), np.str_('Potato'), np.str_('Tea')]"
2948,"[np.str_('Chicken'), np.str_('Eggs')]"
2949,"[np.str_('Cake'), np.str_('Cheese'), np.str_('Juice'), np.str_('Tea')]"
2950,"[np.str_('Bagel'), np.str_('Bread'), np.str_('Juice')]"
2951,"[np.str_('Cheese'), np.str_('Coffee'), np.str_('Fish')]"
2952,"[np.str_('Beef'), np.str_('Tea')]"
2953,"[np.str_('Bread'), np.str_('Cake'), np.str_('Carrot'), np.str_('Cheese'), np.str_('Lettuce'), np.str_('Soap')]"
2954,"[np.str_('Bagel'), np.str_('Beef'), np.str_('Coffee')]"
2955,"[np.str_('Bagel'), np.str_('Coffee')]"
2956,"[np.str_('Bagel'), np.str_('Banana'), np.str_('Fish'), np.str_('Soap'), np.str_('Toilet Paper')]"
2957,"[np.str_('Beef'), np.str_('Orange'), np.str_('Yogurt')]"
2958,"[np.str_('Carrot'), np.str_('Chicken'), np.str_('Soda'), np.str_('Tea')]"
2959,"[np.str_('Banana'), np.str_('Bread'), np.str_('Pork'), np.str_('Potato'), np.str_('Toilet Paper'), np.str_('Water')]"
2960,"[np.str_('Bagel'), np.str_('Pork')]"
2961,"[np.str_('Banana'), np.str_('Fish'), np.str_('Pork'), np.str_('Tea'), np.str_('Toilet Paper')]"
2962,"[np.str_('Carrot'), np.str_('Chicken'), np.str_('Detergent')]"
2963,"[np.str_('Bagel'), np.str_('Banana'), np.str_('Cake'), np.str_('Eggs'), np.str_('Orange')]"
2964,"[np.str_('Bagel'), np.str_('Cheese'), np.str_('Chicken'), np.str_('Coffee'), np.str_('Detergent'), np.str_('Fish'), np.str_('Shampoo')]"
2965,"[np.str_('Carrot'), np.str_('Coffee'), np.str_('Milk'), np.str_('Orange'), np.str_('Toilet Paper')]"
2966,"[np.str_('Apple'), np.str_('Banana'), np.str_('Croissant'), np.str_('Orange'), np.str_('Pork'), np.str_('Tomato')]"
2967,"[np.str_('Carrot'), np.str_('Toilet Paper'), np.str_('Tomato')]"
2968,"[np.str_('Bagel'), np.str_('Croissant'), np.str_('Orange')]"
2969,"[np.str_('Chicken'), np.str_('Orange'), np.str_('Soap')]"
2970,"[np.str_('Cake'), np.str_('Eggs'), np.str_('Juice'), np.str_('Orange'), np.str_('Pork')]"
2971,"[np.str_('Bagel'), np.str_('Beef')]"
2972,"[np.str_('Milk'), np.str_('Tea'), np.str_('Toothpaste')]"
2973,"[np.str_('Apple'), np.str_('Beef'), np.str_('Cake'), np.str_('Carrot'), np.str_('Croissant'), np.str_('Tomato'), np.str_('Yogurt')]"
2974,"[np.str_('Butter'), np.str_('Cheese'), np.str_('Detergent'), np.str_('Eggs'), np.str_('Pork'), np.str_('Yogurt')]"
2975,"[np.str_('Banana'), np.str_('Detergent'), np.str_('Tea'), np.str_('Toilet Paper'), np.str_('Toothpaste')]"
2976,"[np.str_('Bagel'), np.str_('Cake'), np.str_('Lettuce'), np.str_('Pork'), np.str_('Shampoo'), np.str_('Soap')]"
2977,"[np.str_('Detergent'), np.str_('Fish'), np.str_('Pork'), np.str_('Potato'), np.str_('Shampoo')]"
2978,"[np.str_('Eggs'), np.str_('Fish'), np.str_('Pork')]"
2979,"[np.str_('Cake'), np.str_('Carrot')]"
2980,"[np.str_('Pork'), np.str_('Shampoo'), np.str_('Tea'), np.str_('Toilet Paper'), np.str_('Tomato')]"
2981,"[np.str_('Croissant'), np.str_('Shampoo'), np.str_('Tea'), np.str_('Toothpaste')]"
2982,"[np.str_('Apple'), np.str_('Beef'), np.str_('Butter')]"
2983,"[np.str_('Beef'), np.str_('Cake'), np.str_('Coffee'), np.str_('Croissant'), np.str_('Eggs'), np.str_('Tomato')]"
2984,"[np.str_('Apple'), np.str_('Beef'), np.str_('Eggs'), np.str_('Juice'), np.str_('Milk'), np.str_('Toilet Paper')]"
2985,"[np.str_('Cheese'), np.str_('Pork')]"
2986,"[np.str_('Banana'), np.str_('Cake'), np.str_('Juice'), np.str_('Orange'), np.str_('Pork'), np.str_('Shampoo')]"
2987,"[np.str_('Bread'), np.str_('Chicken'), np.str_('Fish'), np.str_('Juice'), np.str_('Toilet Paper'), np.str_('Tomato')]"
2988,"[np.str_('Bagel'), np.str_('Detergent'), np.str_('Eggs'), np.str_('Water')]"
2989,"[np.str_('Soap'), np.str_('Tea')]"
2990,"[np.str_('Bread'), np.str_('Butter'), np.str_('Milk'), np.str_('Soap'), np.str_('Tea')]"
2991,"[np.str_('Bagel'), np.str_('Croissant'), np.str_('Fish'), np.str_('Juice'), np.str_('Lettuce'), np.str_('Tomato')]"
2992,"[np.str_('Bread'), np.str_('Eggs'), np.str_('Fish'), np.str_('Lettuce'), np.str_('Milk'), np.str_('Pork'), np.str_('Soap')]"
2993,"[np.str_('Beef'), np.str_('Cheese'), np.str_('Yogurt')]"
2994,"[np.str_('Beef'), np.str_('Cheese'), np.str_('Coffee'), np.str_('Tea'), np.str_('Toilet Paper')]"
2995,"[np.str_('Bagel'), np.str_('Cake'), np.str_('Detergent'), np.str_('Toothpaste')]"
2996,"[np.str_('Banana'), np.str_('Cheese')]"
2997,"[np.str_('Banana'), np.str_('Carrot'), np.str_('Chicken'), np.str_('Coffee'), np.str_('Orange'), np.str_('Shampoo')]"
